timestamp,4132202a,4132202b,4096834a,4096834b,4143990a,4143990b,4096838a,4096838b,4096906a,4096906b,4161262a,4161262b,4096842a,4096842b,4096846a,4096846b,4133374a,4133374b,4096850a,4096850b,4096854a,4096854b,4144010a,4144010b,4166510a,4166510b,4144030a,4144030b,4096862a,4096862b,4177252a,4177252b,4096938a,4096938b,4144034a,4144034b,4096870a,4096870b,4096998a,4096998b,4096930a,4096930b,4096878a,4096878b,4096882a,4096882b,4096886a,4096886b,4096890a,4096890b,4143982a,4143982b,4143974a,4143974b,4096898a,4096898b,4097058a,4097058b,4096934a,4096934b,4096830a,4096830b
1469728521,2,21,4,23,5,24,7,26,8,27,9,28,10,29,11,30,12,31,13,32,14,33,15,34,1,17,1,18,2,19,2,19,3,19,3,20,4,21,5,21,6,22,1,6,1,8,3,10,5,12,7,14,8,15,9,16,10,17,11,18,11,18
1469728531,2,21,3,23,5,24,7,26,8,27,9,28,10,29,11,30,12,31,13,32,13,32,15,34,1,17,1,17,2,18,2,19,3,19,3,20,4,20,5,21,6,22,1,6,1,8,3,10,5,12,7,14,8,15,9,16,10,17,11,18,11,18
1469728541,2,21,3,22,5,24,7,26,8,27,9,28,10,29,11,30,11,31,12,32,13,32,14,34,1,17,1,17,2,18,2,19,3,19,3,20,4,20,5,21,5,22,6,23,1,8,3,10,5,12,7,14,8,15,9,16,10,17,11,18,11,18
1469728551,2,21,3,22,5,24,7,26,8,27,9,28,9,28,11,30,11,30,12,31,13,32,14,33,1,16,1,17,2,18,2,19,2,19,3,20,4,20,4,21,5,22,6,22,1,8,3,10,5,11,7,13,8,15,9,15,10,17,11,18,11,18
1469728561,2,21,3,22,4,23,6,25,8,27,9,28,9,28,10,29,11,30,12,31,13,32,14,33,1,16,1,17,2,18,2,18,3,19,3,20,4,20,5,21,6,22,6,22,1,8,3,10,4,12,6,13,8,14,8,16,10,17,11,18,11,18
1469728571,2,21,3,22,4,23,6,25,8,27,9,28,9,28,10,29,11,30,12,31,13,32,14,33,1,16,1,17,2,18,2,18,3,19,3,19,4,20,4,21,5,22,6,22,1,8,3,10,4,11,6,13,8,15,8,15,10,17,10,18,11,18
1469728581,2,21,3,22,4,23,6,25,8,27,9,27,9,28,10,29,11,30,12,31,13,32,14,33,1,16,1,17,2,18,2,18,2,19,3,19,4,20,4,21,5,22,6,22,1,8,2,10,4,11,6,13,7,14,8,15,10,17,10,17,10,18
1469728591,2,20,3,22,4,23,6,25,8,26,8,27,9,28,10,29,11,30,12,31,13,32,14,33,1,16,1,17,2,18,2,18,3,19,3,19,4,20,5,20,5,21,6,22,1,8,2,10,4,11,6,13,7,15,8,16,9,17,10,18,10,18
1469728601,2,20,3,22,4,23,6,25,7,26,8,27,9,28,10,29,11,30,12,31,13,31,14,33,1,16,1,16,2,17,2,18,3,18,3,19,4,20,4,20,5,21,6,22,1,8,2,10,4,11,6,13,7,15,8,15,9,17,10,17,10,18
1469728611,2,20,3,21,4,23,6,25,7,26,8,27,9,28,10,29,11,29,12,30,13,31,14,32,1,16,1,17,2,18,2,18,2,18,3,19,4,20,4,20,5,21,6,22,1,8,2,9,4,11,6,13,7,14,8,15,9,17,10,17,10,17
1469728621,2,20,3,21,4,22,6,24,7,26,8,27,9,27,10,28,11,29,12,30,12,31,14,32,1,16,1,16,2,17,2,18,3,18,3,19,4,19,5,20,5,21,6,22,1,8,2,10,3,11,5,13,7,15,7,15,9,17,10,18,10,18
1469728631,1,20,3,21,4,22,6,24,7,26,8,27,9,27,10,28,10,29,12,30,12,31,13,32,1,16,1,16,2,17,2,18,3,18,3,19,4,19,4,20,5,21,6,22,8,23,1,10,3,11,5,13,6,14,7,15,9,17,9,17,10,18
1469728641,1,20,2,21,4,22,6,24,7,25,8,26,9,27,10,28,10,29,11,30,12,31,13,32,1,15,1,16,2,17,2,18,2,18,3,19,3,19,4,20,5,21,6,21,8,23,1,9,3,11,5,13,6,14,7,15,8,16,9,17,9,17
1469728651,1,19,2,21,3,22,5,24,7,25,8,26,8,27,9,28,10,29,11,30,12,31,13,32,1,15,1,16,2,17,2,17,3,18,3,19,4,19,5,20,5,21,6,21,8,23,1,10,3,11,5,13,6,14,7,15,8,17,9,17,9,18
1469728661,1,19,2,20,3,22,5,24,7,25,8,26,8,27,9,28,10,29,11,30,12,30,13,32,1,15,1,16,2,17,2,17,3,18,3,18,4,19,4,20,5,21,6,21,8,23,1,10,3,11,5,13,6,14,7,15,8,17,9,17,9,17
1469728671,1,19,2,20,3,22,5,24,7,25,8,26,8,27,9,28,10,28,11,29,12,30,13,31,1,15,1,16,2,17,2,17,2,18,3,18,3,19,4,20,5,20,6,21,8,23,1,9,2,11,4,13,6,14,7,15,8,16,9,17,9,17
1469728681,1,19,2,20,3,21,5,23,6,25,7,26,8,26,9,27,10,28,11,29,12,30,13,31,1,15,1,16,1,17,2,17,2,17,3,18,3,19,4,19,5,20,6,21,7,23,1,9,2,11,4,13,5,14,6,15,8,16,8,17,9,17
1469728691,1,19,2,20,3,21,5,23,6,25,7,26,8,26,9,27,10,28,11,29,11,30,13,31,1,15,1,15,2,16,2,17,3,17,3,18,4,18,4,19,5,20,6,21,8,23,1,10,2,11,4,13,5,14,6,15,8,17,8,17,9,17
1469728701,1,19,1,20,3,21,4,23,6,25,7,25,7,26,9,27,9,28,10,29,11,30,12,31,1,14,1,15,2,16,2,17,2,17,3,18,4,18,4,19,5,20,6,20,8,22,1,9,2,11,4,13,5,14,6,15,7,16,8,17,8,17
1469728711,1,18,1,20,2,21,4,23,6,24,7,25,7,26,8,27,9,28,10,29,11,30,12,31,1,14,1,15,1,16,2,16,2,17,3,17,3,18,4,19,5,20,6,20,7,22,1,9,2,11,4,13,5,14,6,15,7,16,8,17,8,17
1469728721,1,18,1,20,2,21,4,23,6,24,6,25,7,26,8,27,9,28,10,29,11,30,12,31,1,14,1,15,2,16,2,16,3,17,3,17,4,18,4,19,5,20,6,20,8,22,1,10,2,11,4,13,5,14,6,15,7,17,8,17,8,17
1469728731,18,27,1,19,2,21,4,23,5,24,6,25,7,26,8,27,9,27,10,29,10,29,12,31,1,14,1,15,2,15,2,16,2,16,3,17,4,17,4,18,5,19,6,20,8,22,1,9,2,11,4,13,5,14,6,15,7,16,8,17,8,17
1469728741,18,27,1,19,1,21,3,23,5,24,6,25,6,25,8,27,8,27,9,28,10,29,11,30,1,13,1,14,1,15,2,16,2,16,3,17,3,17,4,18,5,19,6,20,7,21,1,9,1,11,4,13,5,14,6,15,7,16,8,17,8,17
1469728751,18,27,1,19,1,20,3,22,5,24,6,25,6,25,7,27,8,27,9,28,10,29,11,30,1,13,1,14,2,15,2,15,3,16,3,17,4,17,4,18,5,19,6,19,8,21,1,10,1,11,3,13,5,14,6,15,7,17,8,17,8,17
1469728761,18,27,1,19,1,20,3,22,4,24,5,25,6,25,7,26,8,27,9,28,10,29,11,30,1,13,1,14,2,15,2,15,2,16,3,16,4,17,4,18,5,19,6,19,8,21,1,9,1,11,3,13,5,14,5,15,7,16,7,17,8,17
1469728771,18,27,1,19,1,20,3,22,4,24,5,25,6,25,7,26,8,27,9,28,10,29,11,30,1,13,1,14,1,15,2,15,2,15,3,16,3,17,4,17,5,18,6,19,7,21,9,23,1,11,3,13,4,14,5,15,7,16,7,17,8,17
1469728781,18,27,1,19,1,20,3,22,4,23,5,24,6,25,7,26,8,27,9,28,9,29,11,30,1,13,1,13,2,14,2,15,3,15,3,16,4,16,4,17,5,18,6,19,8,21,10,23,1,11,3,13,4,14,5,15,6,17,7,17,7,17
1469728791,17,27,19,28,1,20,2,22,4,23,5,24,5,25,6,26,7,27,8,28,9,29,10,30,1,12,1,13,2,14,2,15,2,15,3,16,4,16,4,17,5,18,6,19,8,20,9,22,1,11,3,13,4,14,5,15,6,16,7,17,7,17
1469728801,17,27,18,28,1,20,2,22,4,23,5,24,5,25,6,26,7,26,8,28,9,28,10,30,1,12,1,13,2,14,2,14,2,15,3,16,3,16,4,17,5,18,6,18,7,20,9,22,1,11,3,13,4,14,5,15,6,16,7,17,7,17
1469728811,17,27,18,28,1,20,2,22,3,23,4,24,5,24,6,26,7,26,8,27,9,28,10,29,1,12,1,13,1,14,2,14,2,15,3,15,3,16,4,17,5,18,5,18,7,20,9,22,1,11,3,13,4,14,5,15,6,16,7,17,7,17
1469728821,17,27,18,28,1,19,2,21,3,23,4,24,5,24,6,25,7,26,8,27,9,28,10,29,1,12,1,12,2,13,2,14,2,14,3,15,4,16,4,16,5,17,6,18,8,20,9,22,1,11,2,13,4,14,4,15,6,16,7,17,7,17
1469728831,17,27,18,28,1,19,2,21,3,23,4,24,5,24,6,25,6,26,8,27,8,28,10,29,1,12,1,12,2,13,2,14,2,14,3,15,3,15,4,16,5,17,6,18,7,20,9,22,1,11,2,13,3,14,4,15,6,16,6,17,7,17
1469728841,17,27,18,29,19,29,1,21,3,22,4,23,4,24,5,25,6,26,7,27,8,28,9,29,1,11,1,12,2,13,2,14,3,14,3,15,4,15,5,16,5,17,6,18,8,19,10,21,1,11,2,13,3,14,4,15,5,17,6,17,6,17
1469728851,16,27,18,28,19,30,1,21,3,22,4,23,4,24,5,25,6,26,7,27,8,27,9,29,1,11,1,12,2,13,2,13,3,14,3,14,4,15,4,16,5,17,6,17,8,19,9,21,1,11,2,13,3,14,4,15,5,16,6,17,6,17
1469728861,16,27,17,29,19,30,1,21,2,22,3,23,4,24,5,25,6,25,7,26,8,27,9,28,1,11,1,12,2,13,2,14,3,14,3,15,4,15,5,16,5,17,6,18,8,19,10,21,1,11,1,13,3,14,4,15,5,17,6,17,6,18
1469728871,16,27,17,28,18,30,1,20,2,22,3,23,4,23,5,25,6,25,7,26,8,27,9,28,1,11,1,12,2,13,2,13,3,14,3,14,4,15,4,16,5,17,6,17,8,19,10,21,1,11,1,13,3,14,3,15,5,16,6,17,6,17
1469728881,16,27,17,28,18,30,1,20,2,22,3,23,4,23,5,24,5,25,7,26,7,27,9,28,1,11,1,12,2,13,2,13,2,14,3,14,3,15,4,16,5,17,6,17,7,19,9,21,11,23,1,13,2,14,3,15,5,16,5,17,5,17
1469728891,16,27,17,28,18,29,1,20,2,21,3,22,3,23,5,24,5,25,6,26,7,27,8,28,1,11,1,12,1,13,2,13,2,14,3,14,3,15,4,16,5,17,6,17,7,19,9,21,11,23,1,13,2,14,3,15,4,16,5,17,5,17
1469728901,15,27,17,28,18,29,1,20,2,21,3,22,3,23,4,24,5,25,6,26,7,27,8,28,1,11,1,12,1,13,2,13,2,14,3,14,3,15,4,16,5,16,6,17,7,19,9,21,11,23,1,13,2,14,3,15,4,16,5,17,5,17
1469728911,15,27,16,28,18,29,1,19,2,21,3,22,3,22,4,23,5,25,6,25,7,26,8,28,1,11,1,12,1,13,2,13,2,13,3,14,3,15,4,15,5,16,5,17,7,19,9,21,11,22,1,13,2,14,2,15,3,16,4,17,4,17
1469728921,15,27,16,28,17,29,1,19,1,21,2,22,3,22,4,23,5,24,6,25,7,26,8,27,1,11,1,11,1,12,1,13,2,13,2,14,3,14,4,15,5,16,5,17,7,19,9,21,10,22,1,12,1,14,2,14,3,16,4,17,4,17
1469728931,14,27,16,28,17,29,1,19,1,20,2,21,3,22,4,23,5,24,6,25,7,26,8,27,1,11,1,11,1,12,1,13,2,13,2,14,3,14,4,15,5,16,5,17,7,19,9,21,11,22,13,24,1,14,1,14,3,16,4,17,4,17
1469728941,14,27,15,28,17,29,1,18,1,20,2,21,3,21,4,23,5,23,6,24,6,25,8,27,1,11,1,11,1,12,1,13,2,13,2,14,3,14,4,15,4,16,5,17,7,18,9,20,10,22,12,24,1,13,1,14,2,16,3,16,3,17
1469728951,14,26,15,28,16,29,1,18,1,20,2,21,3,21,4,22,4,23,6,24,6,25,7,26,1,10,1,11,1,12,1,13,1,13,2,14,3,14,3,15,4,16,5,17,7,19,9,20,10,22,12,24,1,13,1,14,2,16,3,16,3,17
1469728961,14,27,15,28,16,29,1,18,1,20,2,21,2,21,4,22,4,23,5,24,6,25,7,26,10,29,1,11,1,12,1,13,1,13,2,14,2,14,3,15,4,16,5,17,7,18,9,20,10,22,12,24,1,13,1,14,2,16,3,16,3,16
1469728971,13,26,15,28,16,29,1,18,1,19,2,20,2,21,3,22,4,23,5,24,6,25,7,26,10,29,11,30,1,12,1,12,1,13,2,14,2,14,3,15,4,16,5,16,6,18,8,20,10,22,12,24,1,13,1,14,2,15,3,16,3,16
1469728981,13,26,14,27,16,29,18,31,1,19,2,20,2,21,3,22,4,23,5,24,6,24,7,26,10,29,11,29,1,12,1,12,1,13,2,13,2,14,3,15,4,16,4,16,6,18,8,20,10,22,12,24,1,13,1,14,2,15,2,16,3,16
1469728991,13,26,14,27,15,29,17,31,1,19,2,20,2,20,3,22,4,22,5,23,6,24,7,25,10,28,11,29,1,12,1,12,1,13,1,13,2,14,3,15,4,16,4,16,6,18,8,20,10,22,12,24,1,13,1,14,2,15,2,16,2,16
1469729001,13,26,14,27,15,28,17,30,1,19,1,20,2,20,3,21,4,22,5,23,6,24,7,25,10,28,11,29,1,12,1,12,1,13,1,13,2,14,3,14,4,15,4,16,6,18,8,20,10,21,12,23,1,13,1,14,2,15,2,16,3,16
1469729011,13,26,14,27,15,28,17,30,1,19,1,20,2,20,3,21,4,22,5,23,6,24,7,25,10,28,11,29,1,12,1,12,1,12,1,13,2,14,2,14,3,15,4,16,6,18,8,20,9,21,11,23,1,13,1,13,1,15,2,15,2,16
1469729021,13,26,14,27,15,28,17,30,1,19,1,19,2,20,3,21,4,22,5,23,5,24,7,25,10,28,10,29,11,30,1,12,1,12,1,13,1,13,2,14,3,15,4,16,6,18,8,20,9,21,11,23,1,12,1,13,2,15,2,15,2,15
1469729031,12,25,14,27,15,28,17,30,1,18,1,19,1,20,3,21,3,22,4,23,5,24,6,25,10,28,10,29,11,30,1,12,1,12,1,13,1,13,2,14,3,15,4,16,5,17,7,19,9,21,11,23,12,24,1,13,1,14,2,15,2,15
1469729041,12,25,13,26,15,28,17,30,1,18,1,19,1,20,3,21,3,22,4,23,5,24,6,25,10,28,10,29,11,30,12,30,1,12,1,13,1,13,2,14,3,15,3,16,5,17,7,19,9,21,11,23,12,24,1,13,1,14,2,15,2,15
1469729051,12,25,13,26,15,28,17,30,1,18,1,19,1,20,2,21,3,21,4,23,5,23,6,25,9,28,10,28,11,29,12,30,1,12,1,13,1,13,2,14,2,15,3,15,5,17,7,19,9,21,11,23,12,24,1,13,1,14,2,15,2,15
1469729061,12,25,13,26,14,27,17,29,1,18,1,19,1,19,2,21,3,21,4,22,5,23,6,24,9,28,10,28,11,29,11,30,1,12,1,12,1,13,1,14,2,15,3,15,5,17,7,19,8,21,10,23,12,24,1,12,1,14,2,15,2,15
1469729071,12,25,13,26,14,27,16,29,1,18,1,19,1,19,2,20,3,21,4,22,5,23,6,24,9,27,10,28,11,29,11,30,1,12,1,12,1,13,1,14,2,14,3,15,5,17,7,19,8,21,10,23,11,24,1,12,1,14,1,14,2,15
1469729081,12,25,13,26,14,27,16,29,1,18,1,19,1,19,2,20,3,21,4,22,5,23,6,24,9,27,10,28,11,29,11,30,1,12,1,12,1,13,1,14,2,14,3,15,5,17,7,19,8,21,10,23,11,24,1,12,1,14,2,14,2,14
1469729091,12,25,13,26,14,27,16,29,1,18,1,19,1,19,2,20,3,21,4,22,4,23,6,24,9,27,10,28,11,29,11,29,11,30,1,12,1,13,1,13,2,14,3,15,4,17,6,19,8,20,10,22,11,23,1,12,1,13,1,14,2,14
1469729101,12,24,13,26,14,27,16,29,18,30,1,18,1,19,2,20,2,21,3,22,4,23,5,24,9,27,9,28,10,29,11,29,11,30,1,12,1,12,1,13,2,14,2,15,4,17,6,19,8,20,10,22,11,23,1,12,1,13,2,14,2,14
1469729111,12,24,13,25,14,27,16,29,17,30,1,18,1,19,1,20,2,21,3,22,4,23,5,24,9,27,9,28,10,29,11,29,11,30,1,12,1,12,1,13,2,14,2,15,4,16,6,18,8,20,10,22,11,23,1,12,1,13,1,14,2,14
1469729121,11,24,13,25,14,26,16,28,17,30,1,18,1,19,1,20,2,21,3,22,4,23,5,24,8,27,9,28,10,29,11,29,11,30,1,12,1,12,1,13,1,14,2,15,4,16,6,18,8,20,10,22,11,23,1,11,1,13,1,14,1,14
1469729131,11,24,13,25,14,26,16,28,17,30,1,18,1,19,1,20,2,21,3,22,4,22,5,24,8,27,9,27,10,29,10,29,11,29,12,30,1,12,1,13,1,14,2,14,4,16,6,18,7,20,9,22,10,23,11,24,1,13,1,13,1,14
1469729141,11,24,12,25,14,26,16,28,17,30,1,18,1,19,1,20,2,20,3,22,4,22,5,23,8,27,9,27,10,28,10,29,11,29,11,30,1,12,1,13,1,14,2,14,4,16,6,18,7,20,9,22,10,23,11,24,1,13,1,13,1,13
1469729151,11,24,12,25,13,26,15,28,17,29,1,18,1,18,1,20,2,20,3,21,4,22,5,23,8,27,9,27,10,28,10,29,11,29,11,30,12,30,1,13,1,13,2,14,3,16,5,18,7,20,9,22,10,23,11,24,1,12,1,13,1,13
1469729161,11,23,12,25,13,26,15,28,17,29,1,18,1,18,1,19,2,20,3,21,3,22,5,23,8,26,9,27,10,28,10,29,10,29,11,30,12,30,1,12,1,13,1,14,3,16,5,18,7,19,9,21,10,22,11,23,1,12,1,13,1,13
1469729171,11,23,12,24,13,26,15,28,17,29,1,18,1,18,1,19,1,20,2,21,3,22,4,23,8,26,8,27,9,28,10,29,10,29,11,30,11,30,1,12,1,13,1,14,3,16,5,18,7,19,9,21,10,22,11,23,1,12,1,13,1,13
1469729181,11,23,12,24,13,26,15,28,17,29,1,17,1,18,1,19,2,20,3,21,3,22,5,23,8,26,8,27,9,28,10,28,10,29,11,29,12,30,1,12,1,13,1,14,3,16,5,18,7,19,9,21,10,22,11,23,1,12,1,13,1,13
1469729191,10,23,12,24,13,25,15,27,16,29,1,17,1,18,1,19,1,20,2,21,3,22,4,23,8,26,8,27,9,28,10,28,10,29,11,29,11,30,12,31,1,13,1,14,3,16,5,17,6,19,8,21,10,22,10,23,1,12,1,13,1,13
1469729201,10,23,12,24,13,25,15,27,16,29,1,17,1,18,1,19,1,20,2,21,3,22,4,23,7,26,8,27,9,28,10,28,10,29,11,29,11,30,12,31,1,13,1,14,3,15,5,17,6,19,8,21,9,22,10,23,1,12,1,12,1,13
1469729211,11,23,12,24,13,25,15,27,16,29,17,30,1,18,1,19,1,20,2,21,3,22,4,23,8,26,8,27,9,28,10,28,10,29,11,29,11,30,12,31,1,13,1,14,2,15,4,17,6,19,8,21,9,22,10,23,1,11,1,12,1,12
1469729221,10,22,12,24,13,25,15,27,16,28,17,29,1,18,1,19,1,20,2,21,3,21,4,23,7,26,8,27,9,28,9,28,10,28,11,29,11,30,12,30,1,13,1,13,2,15,4,17,6,19,8,21,9,22,10,23,1,11,1,12,1,12
1469729231,10,22,11,23,13,25,15,27,16,28,17,29,18,30,1,19,1,20,2,21,3,21,4,23,7,26,8,27,9,28,9,28,10,28,11,29,11,30,12,30,1,13,1,13,2,15,4,17,6,19,8,21,9,22,10,23,11,24,1,12,1,12
1469729241,10,22,11,23,13,25,15,27,16,28,17,29,18,30,1,19,1,19,2,20,3,21,4,22,7,26,8,26,9,27,9,28,10,28,10,29,11,29,12,30,1,13,1,13,2,15,4,17,5,19,7,21,9,22,10,23,11,24,1,12,1,12
1469729251,10,22,11,23,12,24,14,26,16,28,17,29,17,29,1,18,1,19,2,20,3,21,4,22,7,26,8,26,9,27,9,28,10,28,10,29,11,29,12,30,1,12,1,13,2,15,4,17,5,19,7,20,8,22,9,23,11,24,1,11,1,12
1469729261,10,22,11,23,12,24,14,26,16,28,17,29,17,29,1,18,1,19,2,20,3,21,4,22,7,26,8,26,9,27,9,28,9,28,10,29,11,29,11,30,12,31,1,13,1,15,3,17,5,18,7,20,8,22,9,22,11,24,1,11,1,11
1469729271,10,22,11,23,12,24,14,26,16,27,17,28,17,29,1,18,1,19,2,20,2,21,3,22,7,25,7,26,8,27,9,27,9,28,10,29,11,29,11,30,12,31,13,31,1,15,3,17,4,18,7,20,8,21,9,22,10,24,1,11,1,11
1469729281,10,21,11,22,12,24,14,26,15,27,16,28,17,29,18,30,1,19,1,20,2,21,3,22,7,25,7,26,8,27,9,27,9,28,10,28,10,29,11,30,12,31,13,31,1,14,2,16,4,18,6,20,7,21,8,22,10,24,1,11,1,11
1469729291,9,21,11,22,12,23,14,26,15,27,16,28,17,29,18,30,1,19,1,20,2,21,3,22,6,25,7,26,8,27,8,27,9,28,10,28,10,29,11,30,12,31,12,31,1,14,2,16,4,18,6,20,7,21,8,22,10,23,11,24,1,11
1469729301,9,21,11,22,12,23,14,25,15,27,16,28,17,28,18,29,1,19,1,20,2,21,3,22,6,25,7,26,8,27,8,27,9,28,9,28,10,29,11,30,12,30,12,31,14,33,2,16,3,18,5,20,7,21,8,22,9,23,10,24,10,24
1469729311,9,20,10,22,12,23,14,25,15,26,16,27,17,28,18,29,1,19,1,20,2,20,3,22,6,25,7,26,8,27,8,27,9,27,9,28,10,29,11,29,11,30,12,31,14,33,1,16,3,18,5,20,7,21,8,22,9,23,10,24,10,24
1469729321,9,20,10,21,11,23,13,25,15,26,16,27,17,28,18,29,1,18,1,19,1,20,3,21,6,25,7,25,8,26,8,27,8,27,9,28,10,28,10,29,11,30,12,31,14,33,1,16,3,17,5,19,6,21,7,22,9,23,10,24,10,24
1469729331,9,20,10,21,11,22,13,24,15,26,16,27,16,27,18,29,18,29,1,19,1,20,2,21,6,25,6,25,7,26,8,27,8,27,9,28,9,28,10,29,11,30,12,31,14,32,1,16,3,17,5,19,6,20,7,21,8,23,9,24,9,24
1469729341,9,20,10,21,11,22,13,24,15,26,16,27,16,27,17,28,18,29,1,19,1,20,2,21,6,24,6,25,7,26,8,27,8,27,9,28,9,28,10,29,11,30,12,31,13,32,1,15,2,17,5,19,6,20,7,21,8,23,9,23,9,24
1469729351,9,20,10,21,11,22,13,24,15,26,15,27,16,27,17,28,18,29,1,19,1,20,2,21,5,24,6,25,7,26,7,26,8,27,9,28,9,28,10,29,11,30,11,30,13,32,1,15,2,17,4,19,6,20,7,21,8,22,9,23,9,23
1469729361,8,19,10,20,11,22,13,24,14,25,15,26,16,27,17,28,18,29,1,19,1,20,2,21,5,24,6,25,7,26,7,26,8,27,8,27,9,28,10,29,11,30,11,30,13,32,1,15,2,17,4,19,5,20,6,21,8,22,9,23,9,23
1469729371,8,19,9,20,11,22,13,24,14,25,15,26,16,27,17,28,18,29,1,19,1,20,2,21,5,24,6,25,7,26,7,26,8,27,8,27,9,28,10,29,10,29,11,30,13,32,1,15,2,17,4,19,5,20,6,21,8,22,8,23,9,23
1469729381,8,19,9,20,11,21,13,23,14,25,15,26,16,26,17,28,18,28,1,19,1,19,2,21,5,24,6,25,7,26,7,26,7,26,8,27,9,28,9,28,10,29,11,30,13,32,1,15,2,16,4,18,5,19,6,20,7,22,8,23,8,23
1469729391,8,19,9,20,10,21,12,23,14,25,15,26,16,26,17,27,17,28,18,29,1,19,1,20,5,24,5,24,6,25,7,26,7,26,8,27,8,28,9,28,10,29,11,30,13,32,1,15,2,16,4,18,5,19,6,20,7,22,8,23,8,23
1469729401,8,18,9,20,10,21,12,23,14,24,15,25,15,26,16,27,17,28,18,29,1,19,1,20,5,24,5,24,6,25,7,26,7,26,8,27,8,27,9,28,10,29,11,30,12,31,1,14,1,16,3,18,5,19,6,20,7,22,8,22,8,23
1469729411,8,18,9,19,10,21,12,23,14,24,15,25,15,26,16,27,17,28,18,29,1,19,1,20,4,23,5,24,6,25,6,26,7,26,8,27,8,27,9,28,10,29,10,30,12,31,1,14,1,16,3,18,4,19,5,20,7,21,8,22,8,22
1469729421,8,18,9,19,10,20,12,23,13,24,14,25,15,26,16,27,17,28,18,29,1,19,1,20,4,23,5,24,6,25,6,25,7,26,7,27,8,27,9,28,10,29,10,29,12,31,14,33,1,16,3,18,4,19,5,20,7,21,7,22,8,22
1469729431,7,18,9,19,10,20,12,22,13,24,14,25,15,25,16,27,17,27,18,28,1,19,1,20,4,23,5,24,6,25,6,25,7,26,7,26,8,27,9,28,9,29,10,29,12,31,14,33,1,16,3,17,4,19,5,20,6,21,7,22,7,22
1469729441,7,18,8,19,10,20,12,22,13,24,14,25,15,25,16,26,17,27,18,28,18,29,1,20,4,23,5,24,5,25,6,25,6,26,7,26,8,27,8,28,9,28,10,29,12,31,14,33,1,15,3,17,4,18,5,19,6,21,7,22,7,22
1469729451,7,17,8,19,9,20,11,22,13,23,14,24,15,25,16,26,16,27,17,28,18,29,1,19,4,23,4,23,5,24,6,25,6,25,7,26,7,27,8,27,9,28,10,29,11,31,13,33,1,15,2,17,4,18,5,19,6,21,7,22,7,22
1469729461,7,17,8,18,9,20,11,22,13,23,14,24,14,25,16,26,16,27,17,28,18,29,1,19,3,23,4,23,5,24,5,25,6,25,7,26,7,26,8,27,9,28,10,29,11,30,13,32,1,15,2,17,3,18,4,19,6,21,7,21,7,21
1469729471,7,17,8,18,9,20,11,22,13,23,14,24,14,25,15,26,16,27,17,28,18,28,1,19,3,22,4,23,5,24,5,25,6,25,6,26,7,26,8,27,9,28,9,29,11,30,13,32,1,15,2,17,3,18,4,19,6,20,7,21,7,21
1469729481,7,17,8,18,9,19,11,21,12,23,13,24,14,25,15,26,16,26,17,27,18,28,1,19,3,22,4,23,5,24,5,24,6,25,6,26,7,26,8,27,9,28,9,28,11,30,13,32,1,15,2,17,3,18,4,19,6,20,6,21,7,21
1469729491,6,17,8,18,9,19,11,21,12,23,13,24,14,24,15,25,16,26,17,27,18,28,19,29,3,22,3,23,4,24,5,24,5,25,6,25,7,26,7,27,8,28,9,28,11,30,13,32,1,14,2,16,3,17,4,18,5,20,6,21,6,21
1469729501,6,17,7,18,9,19,11,21,12,23,13,24,14,24,15,25,16,26,17,27,18,28,19,29,3,22,3,23,4,24,5,24,5,25,6,25,6,26,7,27,8,27,9,28,10,30,12,32,1,14,2,16,3,17,4,18,5,20,6,21,6,21
1469729511,6,16,7,18,8,19,11,21,12,22,13,23,14,24,15,25,15,26,17,27,17,28,18,29,2,22,3,23,4,23,5,24,5,24,6,25,6,26,7,26,8,27,9,28,10,30,12,32,1,14,2,16,3,17,4,18,5,20,6,20,6,21
1469729521,6,16,7,17,8,19,10,21,12,22,13,23,13,24,15,25,15,26,16,27,17,28,18,29,2,22,3,22,4,23,4,24,5,24,5,25,6,25,7,26,8,27,8,28,10,29,12,31,1,14,1,16,2,17,3,18,5,19,6,20,6,20
1469729531,6,16,7,17,8,19,10,21,12,22,13,23,13,24,14,25,15,26,16,27,17,27,18,29,2,22,3,22,4,23,4,24,5,24,5,25,6,25,7,26,8,27,8,28,10,29,12,31,1,14,1,16,2,17,3,18,5,19,6,20,6,20
1469729541,6,16,7,17,8,19,10,21,11,22,12,23,13,24,14,25,15,26,16,27,17,27,18,29,2,21,3,22,4,23,4,23,4,24,5,25,6,25,6,26,7,27,8,27,10,29,12,31,1,13,1,15,2,17,3,18,5,19,6,20,6,20
1469729551,5,16,7,17,8,18,10,20,11,22,12,23,13,23,14,25,15,25,16,26,17,27,18,28,2,21,2,22,3,23,4,23,4,24,5,24,5,25,6,26,7,27,8,27,9,29,11,31,1,13,1,15,2,16,3,17,5,19,6,20,6,20
1469729561,5,16,6,17,8,18,10,20,11,22,12,23,13,23,14,25,15,25,16,26,17,27,18,28,1,21,2,22,3,23,4,23,4,24,5,24,5,25,6,26,7,26,8,27,9,29,11,31,13,32,1,15,2,16,3,17,5,19,6,19,6,20
1469729571,5,16,6,17,7,18,10,20,11,22,12,23,13,23,14,24,14,25,16,26,16,27,18,28,1,21,2,22,3,23,3,23,4,23,5,24,5,25,6,25,7,26,7,27,9,29,11,31,13,32,1,15,2,16,3,17,5,19,5,19,6,19
